sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,timestamp,lift,thrust
-6.194706338472184,0.3701761757282,0.05990272970449535,4.7641174595682845,6.743719637939527,-1.9608014018977844,15.87226915359497,11.50783709750781,6.624785243904879
-6.194706338472184,0.3701761757282,0.05990272970449535,4.7641174595682845,6.743719637939527,-1.9608014018977844,15.888132095336914,11.50783709750781,6.624785243904879
-2.985263368464526,0.3701761757282,0.05990272970449535,4.7641174595682845,6.743719637939527,-1.9608014018977844,15.904377698898315,11.50783709750781,3.4153422738972212
-2.985263368464526,0.3701761757282,0.05990272970449535,4.786166140350603,6.743719637939527,-1.9608014018977844,15.920082569122314,11.52988577829013,3.4153422738972212
-2.985263368464526,0.3701761757282,0.05990272970449535,4.786166140350603,6.743719637939527,-1.9608014018977844,15.936134099960327,11.52988577829013,3.4153422738972212
-2.985263368464526,0.3701761757282,-1.2398026976590195,4.786166140350603,4.387008359307243,-8.057698717578765,15.952204942703247,9.173174499657847,2.1156368465337065
-2.985263368464526,-1.1666969597267527,-1.2398026976590195,4.786166140350603,4.387008359307243,-8.057698717578765,15.968096256256104,9.173174499657847,0.5787637110787536
-2.985263368464526,-1.1666969597267527,-1.2398026976590195,4.786166140350603,4.387008359307243,-8.057698717578765,15.98414397239685,9.173174499657847,0.5787637110787536
-6.598793963618096,-1.1666969597267527,-1.2398026976590195,4.786166140350603,4.387008359307243,-8.057698717578765,16.000149250030518,9.173174499657847,4.1922943062323235
-6.598793963618096,-1.1666969597267527,-1.2398026976590195,0.8363728441922891,4.387008359307243,-8.057698717578765,16.016173601150513,5.223381203499533,4.1922943062323235
-6.598793963618096,-1.1666969597267527,-1.2398026976590195,0.8363728441922891,4.387008359307243,-8.057698717578765,16.03211498260498,5.223381203499533,4.1922943062323235
-6.598793963618096,-1.1666969597267527,-2.07128853096116,0.8363728441922891,1.6156167127432361,-8.057698717578765,16.04811429977417,2.4519895569355254,3.3608084729301835
-6.598793963618096,-1.1666969597267527,-2.07128853096116,0.8363728441922891,1.6156167127432361,-7.789883376821395,16.064632654190063,2.4519895569355254,3.3608084729301835
-6.598793963618096,-0.6307523010040242,-2.07128853096116,0.8363728441922891,1.6156167127432361,-7.789883376821395,16.0805766582489,2.4519895569355254,3.896753131652912
-6.598793963618096,-0.6307523010040242,-2.07128853096116,0.8363728441922891,1.6156167127432361,-7.789883376821395,16.096242666244507,2.4519895569355254,3.896753131652912
-5.673893670863922,-0.6307523010040242,-2.07128853096116,0.8363728441922891,1.6156167127432361,-7.789883376821395,16.112425565719604,2.4519895569355254,2.971852838898738
-5.673893670863922,-0.6307523010040242,-2.07128853096116,5.192543973687195,1.6156167127432361,-7.789883376821395,16.128632068634033,6.808160686430431,2.971852838898738
-5.673893670863922,-0.6307523010040242,0.1637023557866773,5.192543973687195,1.6156167127432361,-7.789883376821395,16.144079446792603,6.808160686430431,5.206843725646575
-5.673893670863922,-0.6307523010040242,0.1637023557866773,5.192543973687195,7.097635082999064,-1.7824423210467064,16.16009497642517,12.29017905668626,5.206843725646575
-5.673893670863922,0.259947097494958,0.1637023557866773,5.192543973687195,7.097635082999064,-1.7824423210467064,16.176294565200806,12.29017905668626,6.097543124145558
-5.673893670863922,0.259947097494958,0.1637023557866773,5.192543973687195,7.097635082999064,-1.7824423210467064,16.192286252975464,12.29017905668626,6.097543124145558
-3.263561451263245,0.259947097494958,0.1637023557866773,5.192543973687195,7.097635082999064,-1.7824423210467064,16.208314657211304,12.29017905668626,3.68721090454488
-3.263561451263245,0.259947097494958,0.1637023557866773,4.461517325255178,7.097635082999064,-1.7824423210467064,16.224276304244995,11.559152408254242,3.68721090454488
-3.263561451263245,0.259947097494958,0.1637023557866773,4.461517325255178,7.097635082999064,-1.7824423210467064,16.24027943611145,11.559152408254242,3.68721090454488
-3.263561451263245,0.259947097494958,-1.6090020335321464,4.461517325255178,3.5323111994804877,-1.7824423210467064,16.25629186630249,7.993828524735665,1.9145065152260567
-3.263561451263245,0.259947097494958,-1.6090020335321464,4.461517325255178,3.5323111994804877,-8.892844250067588,16.27261233329773,7.993828524735665,1.9145065152260567
-3.263561451263245,-1.335240612022819,-1.6090020335321464,4.461517325255178,3.5323111994804877,-8.892844250067588,16.288178205490112,7.993828524735665,0.31931880570827964
-3.263561451263245,-1.335240612022819,-1.6090020335321464,4.461517325255178,3.5323111994804877,-8.892844250067588,16.30470895767212,7.993828524735665,0.31931880570827964
-6.5939852134655075,-1.335240612022819,-1.6090020335321464,4.461517325255178,3.5323111994804877,-8.892844250067588,16.32013463973999,7.993828524735665,3.649742567910542
-6.5939852134655075,-1.335240612022819,-1.6090020335321464,1.112231614801191,3.5323111994804877,-8.892844250067588,16.336169481277466,4.644542814281679,3.649742567910542
-6.5939852134655075,-1.335240612022819,-1.8881867734943667,1.112231614801191,3.5323111994804877,-8.892844250067588,16.352232456207275,4.644542814281679,3.3705578279483217
-6.5939852134655075,-1.335240612022819,-1.8881867734943667,1.112231614801191,2.6256954424323573,-7.362744273408767,16.368065118789673,3.7379270572335486,3.3705578279483217
-6.5939852134655075,-0.48754514576146196,-1.8881867734943667,1.112231614801191,2.6256954424323573,-7.362744273408767,16.38420057296753,3.7379270572335486,4.218253294209679
-6.5939852134655075,-0.48754514576146196,-1.8881867734943667,1.112231614801191,2.6256954424323573,-7.362744273408767,16.40018057823181,3.7379270572335486,4.218253294209679
-5.068504537172134,-0.48754514576146196,-1.8881867734943667,1.112231614801191,2.6256954424323573,-7.362744273408767,16.41654658317566,3.7379270572335486,2.6927726179163054
-5.068504537172134,-0.48754514576146196,-1.8881867734943667,5.566785217437052,2.6256954424323573,-7.362744273408767,16.432149410247803,8.192480659869409,2.6927726179163054
-5.068504537172134,-0.48754514576146196,-1.8881867734943667,5.566785217437052,2.6256954424323573,-7.362744273408767,16.44806480407715,8.192480659869409,2.6927726179163054
-5.068504537172134,-0.48754514576146196,0.2495201857532224,5.566785217437052,7.10152691664715,-7.362744273408767,16.464662075042725,12.668312134084202,4.830479577163895
-5.068504537172134,-0.48754514576146196,0.2495201857532224,5.566785217437052,7.10152691664715,-2.0402156536425315,16.480209589004517,12.668312134084202,4.830479577163895
-5.068504537172134,0.0788065692481976,0.2495201857532224,5.566785217437052,7.10152691664715,-2.0402156536425315,16.49618434906006,12.668312134084202,5.396831292173554
-5.068504537172134,0.0788065692481976,0.2495201857532224,5.566785217437052,7.10152691664715,-2.0402156536425315,16.512388229370117,12.668312134084202,5.396831292173554
-3.9439142285059057,0.0788065692481976,0.2495201857532224,5.566785217437052,7.10152691664715,-2.0402156536425315,16.5286066532135,12.668312134084202,4.272240983507325
-3.9439142285059057,0.0788065692481976,0.2495201857532224,3.82538850179603,7.10152691664715,-2.0402156536425315,16.54418683052063,10.92691541844318,4.272240983507325
-3.9439142285059057,0.0788065692481976,-1.96387488706458,3.82538850179603,7.10152691664715,-2.0402156536425315,16.560659885406494,10.92691541844318,2.0588459106895236
-3.9439142285059057,0.0788065692481976,-1.96387488706458,3.82538850179603,2.427195627266361,-9.374516240819808,16.57613468170166,6.252584129062391,2.0588459106895236
-3.9439142285059057,-1.455116463184597,-1.96387488706458,3.82538850179603,2.427195627266361,-9.374516240819808,16.59215545654297,6.252584129062391,0.5249228782567288
-3.9439142285059057,-1.455116463184597,-1.96387488706458,3.82538850179603,2.427195627266361,-9.374516240819808,16.608356475830078,6.252584129062391,0.5249228782567288
-6.834415704436119,-1.455116463184597,-1.96387488706458,3.82538850179603,2.427195627266361,-9.374516240819808,16.624220371246338,6.252584129062391,3.4154243541869422
-6.834415704436119,-1.455116463184597,-1.96387488706458,1.8202779748170603,2.427195627266361,-9.374516240819808,16.64030957221985,4.247473602083421,3.4154243541869422
-6.834415704436119,-1.455116463184597,-1.96387488706458,1.8202779748170603,2.427195627266361,-9.374516240819808,16.656130075454712,4.247473602083421,3.4154243541869422
-6.834415704436119,-1.455116463184597,-1.5772058249865808,1.8202779748170603,4.184689435237838,-9.374516240819808,16.6723313331604,6.004967410054899,3.8020934162649414
-6.834415704436119,-0.3005869485738296,-1.5772058249865808,1.8202779748170603,4.184689435237838,-6.4617134843910895,16.68820285797119,6.004967410054899,4.956622930875708
-6.834415704436119,-0.3005869485738296,-1.5772058249865808,1.8202779748170603,4.184689435237838,-6.4617134843910895,16.70413589477539,6.004967410054899,4.956622930875708
-4.063621350951013,-0.3005869485738296,-1.5772058249865808,1.8202779748170603,4.184689435237838,-6.4617134843910895,16.720614194869995,6.004967410054899,2.1858285773906023
-4.063621350951013,-0.3005869485738296,-1.5772058249865808,1.8202779748170603,4.184689435237838,-6.4617134843910895,16.73661971092224,6.004967410054899,2.1858285773906023
-4.063621350951013,-0.3005869485738296,-1.5772058249865808,5.625073625209831,4.184689435237838,-6.4617134843910895,16.752307415008545,9.809763060447668,2.1858285773906023
